"lon","lat","dong"
127.04795057,37.561276756,"사근동"
127.048194476,37.560863543,"사근동"
127.048288029,37.560582538,"사근동"
127.048302344,37.56293644,"사근동"
127.048579152,37.562673133,"사근동"
127.040525177,37.571378374,"마장동"
127.041117024,37.556217334,"사근동"
127.048556001,37.549115809,"성수1가제2동"
127.04892403,37.549301445,"성수1가제2동"
127.04892403,37.549301445,"성수1가제2동"
127.048224484,37.550287498,"성수1가제2동"
127.048897542,37.549809232,"성수1가제2동"
127.044019512,37.546356855,"성수1가제2동"
127.043039402,37.547524339,"성수1가제2동"
127.053796978,37.537868837,"성수2가제1동"
127.053659172,37.53799056,"성수2가제1동"
127.053814228,37.538298128,"성수2가제1동"
127.055216737,37.53743244,"성수2가제1동"
127.055216737,37.53743244,"성수2가제1동"
127.055147279,37.538243747,"성수2가제1동"
127.047755431,37.540004204,"성수1가제1동"
127.054731913,37.537360309,"성수2가제1동"
127.055650411,37.53719228,"성수2가제1동"
127.055650411,37.53719228,"성수2가제1동"
127.056673066,37.536685957,"성수2가제1동"
127.056673066,37.536685957,"성수2가제1동"
127.056915614,37.536641325,"성수2가제1동"
127.057589921,37.53652064,"성수2가제1동"
127.058142571,37.536659404,"성수2가제1동"
127.059022636,37.536423896,"성수2가제1동"
127.059910579,37.536299582,"성수2가제1동"
127.057380386,37.544543146,"성수2가제3동"
127.057380386,37.544543146,"성수2가제3동"
127.057126525,37.545146543,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.057833513,37.545102651,"성수2가제3동"
127.05714325,37.545712684,"성수2가제3동"
127.057765994,37.546133273,"성수2가제3동"
127.057577403,37.54802378,"성수2가제3동"
127.054648176,37.538045576,"성수2가제1동"
127.066722243,37.550477755,"송정동"
127.056157183,37.544196366,"성수2가제3동"
127.056604825,37.544053083,"성수2가제3동"
127.056604825,37.544053083,"성수2가제3동"
127.056604825,37.544053083,"성수2가제3동"
127.057478633,37.543870218,"성수2가제3동"
127.057928195,37.54199977,"성수2가제3동"
127.058000875,37.542155232,"성수2가제3동"
127.051795309,37.544668914,"성수2가제3동"
127.054832637,37.543654255,"성수2가제3동"
127.054832637,37.543654255,"성수2가제3동"
127.055098453,37.543948672,"성수2가제3동"
127.055098453,37.543948672,"성수2가제3동"
127.062603171,37.540550884,"성수2가제3동"
127.062206901,37.540251915,"성수2가제1동"
127.051661277,37.543668941,"성수2가제3동"
127.058194742,37.541707732,"성수2가제3동"
127.044879898,37.54646568,"성수1가제2동"
127.04358358,37.5555866,"사근동"
127.043110286,37.556387824,"사근동"
127.043041955,37.556521513,"사근동"
127.042957783,37.556715571,"사근동"
127.046860687,37.559568298,"사근동"
127.036369397,37.559731246,"행당제1동"
127.033231774,37.562395255,"왕십리제2동"
127.033029164,37.562519777,"왕십리제2동"
127.033234562,37.562869972,"왕십리도선동"
127.032845215,37.563151736,"왕십리도선동"
127.032406854,37.563353181,"왕십리도선동"
127.030214856,37.563831839,"왕십리제2동"
127.030322789,37.56430865,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.045106977,37.545686291,"성수1가제1동"
127.051614796,37.564032246,"용답동"
127.052700462,37.563455855,"용답동"
127.054160498,37.561584363,"용답동"
127.053005728,37.563516998,"용답동"
127.053005728,37.563516998,"용답동"
127.04924742,37.567685501,"용답동"
127.053137944,37.563691608,"용답동"
127.053453348,37.563174471,"용답동"
127.067771854,37.560636937,"용답동"
127.024379692,37.570992997,"왕십리도선동"
127.032287853,37.569661423,"왕십리도선동"
127.01622704,37.542524001,"옥수동"
127.016469342,37.542572083,"옥수동"
127.016309374,37.542084365,"옥수동"
127.015292443,37.543640297,"옥수동"
127.015438138,37.543783189,"옥수동"
127.016623461,37.542354075,"옥수동"
127.016431419,37.542962253,"옥수동"
127.014614235,37.541118591,"옥수동"
127.032668777,37.558395247,"행당제1동"
127.033082853,37.55845826,"행당제1동"
127.033358556,37.559431908,"행당제1동"
127.033321641,37.559526894,"행당제1동"
127.033523452,37.55989707,"행당제1동"
127.033345958,37.559953522,"행당제1동"
127.033310878,37.560411308,"행당제1동"
127.033454526,37.559097033,"행당제1동"
127.031147065,37.557415203,"행당제2동"
127.030306808,37.55749125,"행당제2동"
127.025922772,37.550743114,"금호1가동"
127.019559957,37.553344878,"금호2.3가동"
127.017086977,37.54413189,"옥수동"
127.040197685,37.569721221,"마장동"
127.04952715,37.549602313,"성수1가제2동"
127.055433162,37.539845904,"성수2가제1동"
127.05404871,37.545477368,"성수2가제3동"
127.054389612,37.542901333,"성수2가제3동"
127.044211835,37.540985103,"성수1가제1동"
127.018351171,37.548193617,"금호4가동"
127.016897641,37.541699379,"옥수동"
127.016555857,37.541852854,"옥수동"
127.037290548,37.569791568,"마장동"
127.036591897,37.552302192,"응봉동"
127.035507604,37.552008174,"응봉동"
127.035442411,37.558127291,"행당제1동"
127.03591439,37.557890949,"행당제1동"
127.0446953,37.550943494,"성수1가제2동"
127.065329103,37.548527497,"송정동"
127.022781011,37.548761217,"금호2.3가동"
127.019175388,37.552659092,"금호2.3가동"
127.01926941,37.553113963,"금호2.3가동"
127.021713634,37.547920362,"금호4가동"
127.022852914,37.548407199,"금호2.3가동"
127.023063538,37.548421371,"금호2.3가동"
127.054357456,37.539397761,"성수2가제1동"
127.054357456,37.539397761,"성수2가제1동"
127.035425636,37.565765849,"왕십리도선동"
127.035546702,37.565666945,"왕십리도선동"
127.0322158,37.566838655,"왕십리도선동"
127.036023852,37.56533585,"왕십리도선동"
127.033997143,37.567113837,"마장동"
127.03682874,37.569491858,"마장동"
127.038404865,37.569413385,"마장동"
127.038261931,37.569350307,"마장동"
127.03839999,37.569788863,"마장동"
127.03839999,37.569788863,"마장동"
127.038488885,37.570182858,"마장동"
127.038586435,37.570497569,"마장동"
127.041076437,37.570868305,"마장동"
127.041275364,37.570683113,"마장동"
127.041528922,37.570643443,"마장동"
127.039841469,37.568824007,"마장동"
127.039573454,37.568721426,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.041050542,37.568995846,"마장동"
127.040973643,37.56934485,"마장동"
127.041487236,37.570199674,"마장동"
127.041487236,37.570199674,"마장동"
127.041895583,37.570560521,"마장동"
127.041895583,37.570560521,"마장동"
127.042111169,37.566548897,"마장동"
127.042895181,37.567306189,"마장동"
127.043347752,37.5650763,"마장동"
127.045255406,37.565898588,"마장동"
127.039519563,37.561697827,"사근동"
127.043655057,37.566194732,"마장동"
127.040431732,37.560301909,"사근동"
127.039626686,37.560475388,"사근동"
127.039675599,37.559696994,"사근동"
127.039973264,37.559508325,"사근동"
127.040059568,37.559772176,"사근동"
127.040307227,37.559819958,"사근동"
127.040355782,37.560699199,"사근동"
127.040092294,37.560702949,"사근동"
127.034462658,37.565857396,"왕십리도선동"
127.036045254,37.569602776,"마장동"
127.032563349,37.563769561,"왕십리도선동"
127.030867407,37.561497801,"왕십리제2동"
127.030455718,37.563374123,"왕십리제2동"
127.033048715,37.560007859,"행당제1동"
127.031161947,37.563462744,"왕십리제2동"
127.032752207,37.561638751,"왕십리제2동"
127.033014034,37.561686186,"왕십리제2동"
127.033171033,37.561912955,"왕십리제2동"
127.033997451,37.561677616,"행당제1동"
127.034140857,37.561600781,"행당제1동"
127.029687047,37.560623575,"왕십리제2동"
127.032046146,37.562439685,"왕십리제2동"
127.047891273,37.560881021,"사근동"
127.049299444,37.549695129,"성수1가제2동"
127.039443848,37.547253389,"성수1가제2동"
127.043699286,37.547321064,"성수1가제2동"
127.053547599,37.539034318,"성수2가제1동"
127.053884396,37.538613834,"성수2가제1동"
127.053905873,37.538298145,"성수2가제1동"
127.055353743,37.538030683,"성수2가제1동"
127.055353743,37.538030683,"성수2가제1동"
127.057117419,37.537629844,"성수2가제1동"
127.058414503,37.536697589,"성수2가제1동"
127.049009813,37.538561226,"성수1가제1동"
127.048941937,37.538347255,"성수1가제1동"
127.054836045,37.538012493,"성수2가제1동"
127.054829941,37.537975292,"성수2가제1동"
127.052444921,37.537360056,"성수2가제1동"
127.052333734,37.537503744,"성수2가제1동"
127.053579946,37.536283337,"성수2가제1동"
127.054918104,37.53954022,"성수2가제1동"
127.048411443,37.541767107,"성수1가제1동"
127.050013241,37.545925323,"성수1가제2동"
127.048550705,37.542109938,"성수1가제1동"
127.049335187,37.543087261,"성수1가제1동"
127.051628358,37.547105761,"성수2가제3동"
127.051628358,37.547105761,"성수2가제3동"
127.051628358,37.547105761,"성수2가제3동"
127.051628358,37.547105761,"성수2가제3동"
127.056081489,37.544505657,"성수2가제3동"
127.060790275,37.543682862,"성수2가제3동"
127.054716211,37.546827146,"성수2가제3동"
127.054355026,37.545583092,"성수2가제3동"
127.055628484,37.548854989,"성수2가제3동"
127.05448566,37.545876666,"성수2가제3동"
127.059451135,37.542651292,"성수2가제3동"
127.059451135,37.542651292,"성수2가제3동"
127.051363749,37.544245084,"성수2가제3동"
127.05367029,37.54408625,"성수2가제3동"
127.05367029,37.54408625,"성수2가제3동"
127.05367029,37.54408625,"성수2가제3동"
127.054961183,37.5431738,"성수2가제3동"
127.053972628,37.543503593,"성수2가제3동"
127.044601766,37.549526456,"성수1가제2동"
127.04232123,37.557162126,"사근동"
127.03687121,37.558955624,"행당제1동"
127.035947246,37.560182291,"행당제1동"
127.035947246,37.560182291,"행당제1동"
127.036010088,37.560757014,"행당제1동"
127.030214856,37.563831839,"왕십리제2동"
127.02839457,37.564472321,"왕십리제2동"
127.02408247,37.566602962,"왕십리도선동"
127.02408247,37.566602962,"왕십리도선동"
127.045242203,37.544706952,"성수1가제1동"
127.03338051,37.561818758,"행당제1동"
127.034460943,37.562564526,"왕십리도선동"
127.033728195,37.563008535,"왕십리도선동"
127.031463173,37.564265941,"왕십리도선동"
NA,NA,"왕십리도선동"
127.043850724,37.54765609,"성수1가제2동"
127.045017694,37.546122233,"성수1가제1동"
127.045051972,37.546436886,"성수1가제2동"
127.045285452,37.546534223,"성수1가제2동"
127.045285452,37.546534223,"성수1가제2동"
127.045732814,37.546440802,"성수1가제2동"
127.052414294,37.563995166,"용답동"
127.052288068,37.563097606,"용답동"
127.054357276,37.564081555,"용답동"
127.053098618,37.563801817,"용답동"
127.052220724,37.564389982,"용답동"
127.053379663,37.563601547,"용답동"
127.054943334,37.562080801,"용답동"
127.016168208,37.542659476,"옥수동"
127.033281697,37.560246562,"행당제1동"
127.033027085,37.560693157,"행당제1동"
127.03016745,37.557208787,"행당제2동"
127.040554565,37.558709272,"사근동"
127.016882742,37.548556169,"금호2.3가동"
127.020490068,37.554557324,"금호1가동"
127.020759349,37.554462539,"금호1가동"
127.020759349,37.554462539,"금호1가동"
127.036812183,37.564917548,"행당제1동"
127.036607397,37.565388901,"행당제1동"
127.037029829,37.566293469,"마장동"
127.019641966,37.555042968,"금호2.3가동"
127.021810486,37.548902375,"금호2.3가동"
127.021089445,37.552433002,"금호2.3가동"
127.034297906,37.562692798,"왕십리도선동"
127.057126525,37.545146543,"성수2가제3동"
127.059609654,37.543118996,"성수2가제3동"
127.03350269,37.558936738,"행당제1동"
127.024108027,37.557014071,"금호1가동"
127.038613544,37.569208141,"마장동"
127.038751778,37.570014966,"마장동"
127.038751778,37.570014966,"마장동"
127.038751778,37.570014966,"마장동"
127.039312756,37.56973013,"마장동"
127.039312756,37.56973013,"마장동"
127.039553051,37.569860179,"마장동"
127.038153425,37.569896268,"마장동"
127.038153425,37.569896268,"마장동"
127.038153425,37.569896268,"마장동"
127.038153425,37.569896268,"마장동"
127.038405783,37.570797078,"마장동"
127.035846052,37.552045825,"응봉동"
127.038320643,37.554291157,"행당제1동"
127.035133863,37.557422885,"행당제1동"
127.034910145,37.558391297,"행당제1동"
127.035442411,37.558127291,"행당제1동"
127.035442411,37.558127291,"행당제1동"
127.035442411,37.558127291,"행당제1동"
127.036269843,37.558093912,"행당제1동"
127.036653731,37.558141927,"행당제1동"
127.065402115,37.547980409,"성수2가제3동"
127.065402115,37.547980409,"성수2가제3동"
127.066475847,37.549762104,"송정동"
127.067695021,37.551295343,"송정동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.064819753,37.546190403,"성수2가제3동"
127.063946701,37.547735947,"성수2가제3동"
127.063918645,37.547477384,"성수2가제3동"
127.019805098,37.555065907,"금호2.3가동"
127.024434666,37.547878053,"금호4가동"
127.024434666,37.547878053,"금호4가동"
127.019781983,37.550724567,"금호2.3가동"
127.021670418,37.548891352,"금호2.3가동"
127.021834816,37.548781344,"금호2.3가동"
127.022079753,37.54880253,"금호2.3가동"
127.021826282,37.548718908,"금호2.3가동"
127.022412144,37.548865172,"금호2.3가동"
127.022892362,37.548878172,"금호2.3가동"
127.020789494,37.547951363,"금호4가동"
127.021402088,37.547828621,"금호4가동"
127.021990043,37.548537519,"금호2.3가동"
127.021863997,37.54794636,"금호4가동"
127.022158393,37.548360501,"금호2.3가동"
127.022108191,37.548403662,"금호2.3가동"
127.021937558,37.547926825,"금호4가동"
127.022572172,37.548433791,"금호2.3가동"
127.022392174,37.548820462,"금호2.3가동"
127.022909415,37.548618008,"금호2.3가동"
127.022764222,37.548700435,"금호2.3가동"
127.022701767,37.548364912,"금호2.3가동"
127.022874522,37.548367976,"금호2.3가동"
127.022719012,37.548497261,"금호2.3가동"
127.024280866,37.548361045,"금호2.3가동"
127.025253319,37.548217718,"금호2.3가동"
127.031159585,37.549513759,"응봉동"
127.031125887,37.549654761,"응봉동"
127.010097295,37.547008188,"옥수동"
127.049251131,37.541179208,"성수1가제1동"
127.056400297,37.539494425,"성수2가제1동"
127.038610895,37.56978206,"마장동"
127.038610895,37.56978206,"마장동"
127.037522336,37.567413185,"마장동"
127.039208763,37.570075008,"마장동"
127.038781377,37.570412432,"마장동"
127.039823251,37.569315316,"마장동"
127.043290546,37.567178608,"마장동"
127.040308545,37.568675526,"마장동"
127.040422979,37.569370852,"마장동"
127.040527646,37.5693141,"마장동"
127.040662991,37.569057912,"마장동"
127.040389301,37.569559755,"마장동"
